Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,CloseDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002HGjPAAW,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2017-05-30T12:00:53.000Z,2/3/20,0012e000003A6kWAAS,0012e000002ZLgIAAW,1,Business Organization,Construction & Construction Materials,Government: International,External,1
0062e000002HGJQAA4,0,Other (Lost),Research Contract,RIC-BD&I,2018-11-22T23:50:29.000Z,31/12/19,0012e000003A6duAAC,0012e000002ZmnxAAC,1,Business Organization,Services,Multinational / Other Large Corporate,External,1
0062e000002HGjqAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-04-17T05:00:32.000Z,30/7/18,0012e000003A6pFAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HGJqAAO,0,Other (Lost),Research Contract,RIC-BD&I,2019-03-05T04:48:30.000Z,30/6/19,0012e000003A6OjAAK,,1,Business Organization,Defence,SME (small to medium enterprise),External,1
0062e000002HGjQAAW,0,Other (Lost),Grants,RIC RE&D and BD&I,2018-06-26T00:53:04.000Z,3/12/18,0012e000003A6diAAC,0012e000002ZLgIAAW,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJRAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019-05-02T00:31:51.000Z,31/10/19,0012e000003A6l9AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: International,External,1
0062e000002HGjrAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-27T02:03:46.000Z,21/5/18,0012e000003A6peAAC,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HGJrAAO,0,Customer No Longer Interested,Internship,RIC-BD&I,2019-09-04T01:29:06.000Z,31/12/20,0012e000003A6OjAAK,0012e000002ZmnxAAC,1,Business Organization,Defence,SME (small to medium enterprise),External,1
0062e000002HGjRAAW,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2017-08-17T07:03:52.000Z,7/6/18,0012e000003A6VFAA0,0012e000002ZLgIAAW,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002HGJSAA4,0,Academic No Longer Interested,Research Contract,RIC-BD&I,2019-05-29T07:18:35.000Z,31/5/20,0012e000003A6l9AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: International,External,1
0062e000002HGjsAAG,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2018-11-08T01:27:47.000Z,27/6/19,0012e000003A6peAAC,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HGJsAAO,0,Other (Lost),Internship,RIC-BD&I,2019-02-14T04:36:06.000Z,1/11/19,0012e000003A6OjAAK,0012e000002ZmnxAAC,1,Business Organization,Defence,SME (small to medium enterprise),External,1
0062e000002HGjSAAW,0,Other (Lost),Research Contract,RIC-BD&I,2018-08-10T03:53:27.000Z,7/10/19,0012e000003A6UAAA0,0012e000002ZLgIAAW,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002HGJTAA4,0,Academic Capacity (Lost),Research Contract,RIC-BD&I,2019-05-31T03:15:08.000Z,31/5/20,0012e000003A6l9AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: International,External,1
0062e000002HGjtAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-06-03T05:31:22.000Z,1/11/19,0012e000003A6peAAC,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HGJtAAO,0,Other (Lost),Research Contract,RIC-BD&I,2019-03-18T22:01:36.000Z,30/6/19,0012e000003A6OjAAK,0012e000002ZmnxAAC,1,Business Organization,Defence,SME (small to medium enterprise),External,1
0062e000002HGjTAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-20T04:24:32.000Z,16/1/17,0012e000003A6qHAAS,0012e000002ZmOZAA0,1,Business Organization,Services,University,External,1
0062e000002HGJUAA4,0,Other (Lost),Grants,RIC-BD&I,2018-01-03T04:30:08.000Z,1/11/19,0012e000003A6jUAAS,0012e000002ZmnxAAC,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HGjuAAG,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2018-11-08T01:23:13.000Z,28/6/19,0012e000003A6peAAC,0012e000002Zmo0AAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HGJuAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018-04-26T06:59:35.000Z,1/11/19,0012e000003A6FDAA0,,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjUAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-12T01:05:30.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmOZAA0,1,Business Organization,Services,University,External,1
0062e000002HGJVAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-11-17T02:44:26.000Z,1/11/19,0012e000003A6GRAA0,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjvAAG,0,Other (Lost),Sponsorship,RIC-BD&I,2019-05-29T23:20:22.000Z,30/7/20,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJvAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-11-17T02:55:16.000Z,1/11/19,0012e000003A6i6AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjVAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-09-22T01:59:39.000Z,18/1/17,0012e000003A6qHAAS,0012e000002ZmOZAA0,1,Business Organization,Services,University,External,1
0062e000002HGJWAA4,0,Other (Lost),Research Contract,RIC-BD&I,2018-02-06T22:40:55.000Z,1/11/19,0012e000003A6NXAA0,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjwAAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2016-01-12T03:49:25.000Z,11/3/16,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJwAAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019-03-04T00:52:55.000Z,31/12/19,0012e000003A6hfAAC,,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGJXAA4,0,Other (Lost),Internship,RIC-BD&I,2018-12-06T22:04:50.000Z,28/2/19,0012e000003A6NXAA0,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjxAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-10-18T23:53:47.000Z,30/9/18,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJxAAO,0,Other (Lost),Research Contract,Not supported,2018-11-27T21:59:41.000Z,1/11/19,0012e000003A6kyAAC,,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJYAA4,0,Other (Lost),Research Contract,RIC-BD&I,2018-07-27T04:08:22.000Z,31/12/18,0012e000003A6NXAA0,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjyAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-06-25T02:39:43.000Z,30/8/18,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJyAAO,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2018-05-11T05:23:34.000Z,31/7/18,0012e000003A6kyAAC,0012e000002ZmnxAAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJZAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019-07-19T07:13:33.000Z,31/5/20,0012e000003A6NXAA0,0012e000002ZmnxAAC,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGjzAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-07-28T23:37:23.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGJzAAO,0,Other (Lost),Research Contract,RIC-BD&I,2018-06-29T02:03:11.000Z,30/6/19,0012e000003A6kyAAC,0012e000002ZmnxAAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGk0AAG,1,Won,Sponsorship,RIC-BD&I,2019-04-08T01:30:59.000Z,28/6/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK0AAO,0,Customer Not Responding,Research Contract,RIC-BD&I,2018-04-11T06:24:28.000Z,30/4/18,0012e000003A6PUAA0,0012e000002ZLg7AAG,1,Business Organization,Defence,Multinational / Other Large Corporate,External,1
0062e000002HGk1AAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-06T23:57:33.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK1AAO,0,Other (Lost),Research Contract,RIC-BD&I,2019-04-18T00:01:09.000Z,1/11/19,0012e000003A6EiAAK,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGk2AAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2016-06-22T23:43:02.000Z,30/6/16,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK2AAO,0,Other (Lost),Research Contract,RIC-BD&I,2018-12-06T00:38:10.000Z,28/2/19,0012e000003A6lnAAC,0012e000002ZLg7AAG,1,Business Organization,Defence,PFRO (Publicly-Funded Research Organisation),External,1
0062e000002HGk3AAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-06-28T05:00:08.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK3AAO,0,Other (Lost),Research Contract,RIC-BD&I,2019-09-09T02:32:27.000Z,9/6/20,0012e000003A79XAAS,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002HGk4AAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-01-07T23:50:44.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK4AAO,0,Other (Lost),Research Contract,RIC-BD&I,2019-04-17T06:31:00.000Z,31/12/19,0012e000003A6dzAAC,0012e000002ZmnxAAC,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002HGk5AAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-08-08T00:22:07.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK5AAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019-09-05T06:47:38.000Z,30/6/20,0012e000003A6dxAAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGk6AAG,0,Proposal/Application Unsuccessful,Consultancy (Non-research),RIC-BD&I,2019-03-01T03:52:39.000Z,27/6/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK6AAO,0,Other (Lost),Research Contract,RIC-BD&I,2017-11-30T02:32:07.000Z,1/11/19,0012e000003A6hiAAC,0012e000002ZLgIAAW,1,Business Organization,Energy & Utilities,Large Australian Corporate,External,1
0062e000002HGK7AAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019-06-03T03:49:11.000Z,30/6/20,0012e000003A6hoAAC,0012e000002ZmnxAAC,1,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,1
0062e000002HGk8AAG,1,Won,Research Contract,RIC-BD&I,2019-02-07T09:58:56.000Z,30/4/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK8AAO,0,Customer No Longer Interested,Grants,RIC-BD&I,2019-05-15T00:40:54.000Z,31/5/20,0012e000003A79XAAS,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1
0062e000002HGk9AAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-09-19T04:19:33.000Z,30/9/18,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGK9AAO,0,Other (Lost),Internship,RIC-BD&I,2019-05-31T01:40:50.000Z,31/12/19,0012e000003A6hoAAC,0012e000002ZmnxAAC,1,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,1
0062e000002HGKAAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019-04-16T23:48:34.000Z,31/5/20,0012e000003A6i9AAC,0012e000002ZmnxAAC,1,Business Organization,Energy & Utilities,Government: International,External,1
0062e000002HGkaAAG,1,Won,Research Contract,RIC-BD&I,2018-10-17T01:17:50.000Z,28/2/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKaAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-08-31T23:17:23.000Z,1/11/19,0012e000003A6W0AAK,0012e000002ZmnxAAC,1,Business Organization,Health,Government: Australia: Federal,External,1
0062e000002HGkAAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-06-20T03:30:25.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKBAA4,0,Other (Lost),Research Contract,RIC-BD&I,2017-08-09T01:49:25.000Z,1/11/19,,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkbAAG,0,Other (Lost),Consultancy (Non-research),RIC-BD&I,2019-09-16T01:23:00.000Z,13/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGkBAAW,0,Out-Sold,Research Contract,RIC-BD&I,2019-06-24T05:28:41.000Z,29/8/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKCAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-09-01T04:58:54.000Z,1/11/19,,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkcAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018-06-04T03:23:54.000Z,31/8/18,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKcAAO,0,Other (Lost),Internship,RIC RE&D and BD&I,2017-09-04T06:11:39.000Z,1/11/19,0012e000003A76lAAC,0012e000002ZmnxAAC,1,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,1
0062e000002HGkCAAW,1,Won,Research Contract,RIC-BD&I,2018-11-08T03:04:53.000Z,13/12/18,0012e000003A6qTAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKDAA4,0,Other (Lost),Grants,RIC RE&D and BD&I,2017-09-01T05:16:59.000Z,1/11/19,,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkdAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-12-18T03:23:33.000Z,1/11/19,0012e000003A6qTAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKdAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-07-03T01:09:37.000Z,1/11/19,0012e000003A76lAAC,0012e000002ZmnxAAC,1,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,1
0062e000002HGkDAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-04-12T01:18:50.000Z,31/5/18,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKEAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-08-09T04:58:43.000Z,1/11/19,,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkeAAG,1,Won,Research Contract,RIC-BD&I,2018-11-15T22:33:31.000Z,30/1/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKeAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-09-25T03:03:16.000Z,1/11/19,0012e000003A78yAAC,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002HGkEAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-04-21T00:33:00.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKFAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018-02-06T02:52:51.000Z,1/11/19,0012e000003A716AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGkfAAG,1,Won,Research Contract,RIC-BD&I,2019-02-04T22:53:01.000Z,5/2/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKfAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015-11-05T22:48:16.000Z,1/11/19,,,1,Business Organization,Services,Not for profit,,1
0062e000002HGkFAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-06-19T06:29:53.000Z,31/1/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKGAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019-05-02T00:40:10.000Z,31/5/20,0012e000003A716AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGkgAAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2018-03-01T04:48:43.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKgAAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016-05-23T00:29:28.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkGAAW,0,Proposal/Application Unsuccessful,Consultancy (Non-research),RIC-BD&I,2019-09-16T01:04:06.000Z,28/11/19,0012e000003A6qTAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKHAA4,0,Customer Not Responding,Research Contract,RIC-BD&I,2018-09-11T05:51:09.000Z,31/12/18,0012e000003A716AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGkhAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-06-28T04:58:58.000Z,1/11/19,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKhAAO,0,Customer No Longer Interested,Grants,RIC-BD&I,2017-11-06T23:17:35.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HGkHAAW,0,Proposal/Application Unsuccessful,Custom Education (MSPACE Included),RIC-BD&I,2019-08-01T01:21:41.000Z,23/12/19,0012e000003A6qTAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1
0062e000002HGKIAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2018-11-14T05:19:25.000Z,30/6/19,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
